num_cases,num_deaths,fatality_rate,f_rate,pop,D1,D2,MI,P,CHW,F,LE,PG,PR,PRG,PUG,PU,S,SU,SR,W,WU,WR,OD,ODU,ODR,chol_per_1000,death_by_chol_per_100k,temp_c,rain_mm
44456,1712.0,3.85,3.85099874033,159424742.0,0.0,0.0,416.3,0.395,0.0,5.84,51.3295121951,2.68113298236,56.52,1.11525459318,4.75398698757,43.48,30.5,33.8,28.0,63.4,79.9,50.7,24.8,13.8,33.3,0.278852576095,1.07386091928,27.8321416667,1222.01188
23377,742.0,3.17,3.17405997348,163770669.0,27.9,26.0,0.0,0.0,0.0,5.802,51.737804878,2.68951155665,55.638,1.11669827711,4.69772953664,44.362,30.2,33.6,27.5,64.5,80.1,52.1,24.9,14.1,33.4,0.142742287998,0.453072582857,27.4204,919.7473
597,18.0,3.02,3.01507537688,168240403.0,0.0,0.0,0.0,0.0,0.0,5.758,52.105,2.69268373284,54.766,1.11299765727,4.63926105653,45.234,29.9,33.4,27.0,65.5,80.3,53.4,24.9,14.5,33.5,0.00354849363978,0.0106989757983,27.2671333333,1178.84887
6600,229.0,3.47,3.4696969697,172816517.0,29.2,33.7,0.0,0.0,0.0,5.707,52.4421463415,2.68365095137,53.906,1.1008739916,4.56702769953,46.094,29.6,33.2,26.5,66.6,80.5,54.7,25.0,14.8,33.6,0.0381907939968,0.132510482201,27.383825,919.19236
35996,755.0,2.1,2.09745527281,177475986.0,0.0,0.0,0.0,0.0,0.0,5.65,52.7542682927,2.66048733293,53.058,1.07487391602,4.48348809051,46.942,29.3,33.0,25.9,67.6,80.6,56.0,25.0,15.2,33.7,0.202821805988,0.42540966641,27.527175,1088.44912
5290,186.0,3.5,3.51606805293,182201962.0,0.0,0.0,380.8,0.0,0.0,5.587,53.0488780488,2.62804435322,52.224,1.04369481924,4.38910677738,47.776,29.0,32.8,25.4,68.5,80.8,57.3,25.1,15.5,33.8,0.0290337158938,0.102084520912,27.3559333333,964.64294
1,0.0,0.0,0.0,5190239.0,0.0,0.0,0.0,0.0,0.0,1.75,82.1,1.02653332023,19.527,-0.321437098369,1.35638001523,80.473,98.1,98.0,98.3,100.0,100.0,100.0,0.0,0.0,0.0,0.000192669354918,0.0,2.59245333333,1233.6764
1,0.0,0.0,0.0,4490541.0,0.0,0.0,0.0,0.0,0.0,2.712,77.324195122,5.83403007343,22.359,3.78441064322,6.43215362815,77.641,96.7,97.3,94.7,93.4,95.5,86.1,3.3,2.7,5.3,0.000222690317269,0.0,26.4079166667,87.33255
164,0.0,0.0,0.0,170043918.0,0.0,0.0,13.8,0.827,0.066,3.855,65.1625609756,2.09354193582,63.402,1.46933102899,3.18422698685,36.598,54.8,79.3,40.6,90.5,94.4,88.3,21.0,2.4,31.8,0.000964456723468,0.0,21.0980716667,382.09926
527,219.0,41.56,41.5559772296,173669648.0,0.0,0.0,0.0,0.0,0.0,3.802,65.447,2.10981750621,62.993,1.46263731322,3.22116723313,37.007,56.5,80.0,42.7,90.7,94.3,88.6,19.5,2.0,29.7,0.00303449685117,0.126101482051,20.8126091667,325.08564
144,8.0,5.6,5.55555555556,177392252.0,0.0,0.0,0.0,0.0,0.0,3.744,65.7168780488,2.12084736872,62.572,1.45027623204,3.25204703046,37.428,58.3,80.8,44.8,90.9,94.2,88.9,17.9,1.7,27.6,0.000811760369331,0.00450977982962,20.1566291667,274.332
1069,23.0,2.15,2.1515434986,181192646.0,35.8,38.0,0.0,0.0,0.0,3.682,65.9636829268,2.11974141847,62.14,1.42694217493,3.26734770066,37.86,60.0,81.6,46.9,91.1,94.1,89.3,16.4,1.3,25.6,0.00589979794213,0.0126936719054,20.6705475,355.45941
1218,6.0,0.5,0.492610837438,185044286.0,0.0,0.0,0.0,0.0,0.0,3.617,66.1833658537,2.10343724181,61.697,1.38797766405,3.26674473489,38.303,61.8,82.3,49.0,91.3,94.0,89.6,14.9,1.0,23.5,0.0065822081099,0.00324246704921,20.5367391667,267.53523
8997,95.0,1.06,1.05590752473,6847517.0,0.0,0.0,181.8,0.058,0.0,3.985,61.9948292683,2.27045293614,86.981,2.29116054224,2.13221360769,13.019,19.0,57.0,13.3,39.1,87.9,31.8,12.0,3.7,13.2,1.31390692422,1.38736420808,25.0980916667,3459.408
1535,2.0,0.13,0.130293159609,7001172.0,0.0,0.0,0.0,0.0,0.0,3.927,62.1526341463,2.21914588022,87.0,2.24098925629,2.07308590406,13.0,18.9,56.7,13.3,39.5,88.0,32.3,11.7,3.7,12.9,0.219249005738,0.0285666456987,24.9819583333,3167.913
33,2.0,6.06,6.06060606061,93038902.0,0.0,0.0,1.7,0.0,0.0,3.133,67.7833170732,1.51293234192,54.745,2.00551298772,0.920282065865,45.255,70.5,76.1,65.8,90.1,93.1,87.7,8.9,4.2,12.9,0.000354690342326,0.00214963843834,25.860825,2414.6649
120,3.0,2.5,2.5,94501233.0,0.0,55.3,0.0,0.0,0.0,3.088,67.8906585366,1.55951752686,54.983,1.99331806701,1.03222111737,45.017,71.1,76.4,66.8,90.5,93.3,88.2,8.6,4.0,12.4,0.00126982470165,0.00317456175413,25.7098166667,3253.2514
1864,14.0,0.8,0.751072961373,96017322.0,0.0,0.0,0.0,0.0,0.0,3.048,68.0070731707,1.59157306573,55.19,1.96734601939,1.13068649228,44.81,71.8,76.8,67.8,90.8,93.4,88.7,8.3,3.9,11.9,0.0194131638039,0.0145807024278,26.0842416667,3107.955
6,0.0,0.0,0.0,97571676.0,52.5,49.1,0.0,0.0,0.0,3.011,68.1315609756,1.60586336925,55.367,1.92606076259,1.21007969381,44.633,72.5,77.1,68.8,91.1,93.5,89.2,8.0,3.7,11.4,6.14932554812e-05,0.0,26.0426166667,2563.8512
4547,8.0,0.2,0.175940180339,99138690.0,0.0,0.0,0.0,0.0,0.0,2.977,68.2656341463,1.59325324844,55.512,1.85480023186,1.26785208192,44.488,73.2,77.5,69.8,91.5,93.6,89.7,7.6,3.5,10.9,0.0458650401776,0.00806950344008,25.8105916667,2448.9547
1,0.0,0.0,0.0,49410366.0,0.0,0.0,0.8,2.024,0.0,1.226,80.5512195122,0.463176469858,18.064,-0.0943816454549,0.586517742612,81.936,100.0,100.0,100.0,97.6,99.7,87.9,0.0,0.0,0.0,2.0238668137e-05,0.0,11.2321291667,1570.6162
3,0.0,0.0,0.0,49779440.0,0.0,0.0,0.0,2.095,0.0,1.244,80.9670731707,0.744180714075,17.963,0.183485365769,0.86737247055,82.037,100.0,100.0,100.0,97.6,99.7,87.9,0.0,0.0,0.0,6.02658446941e-05,0.0,10.9726183333,1479.4664
3,0.0,0.0,0.0,50219669.0,0.0,0.0,0.0,0.0,0.0,1.187,81.7051219512,0.429494122423,17.751,-0.177082584558,0.560889782667,82.249,100.0,100.0,100.0,0.0,99.7,0.0,0.0,0.0,0.0,5.97375502415e-05,0.0,11.5399275,1247.3374
3,0.0,0.0,0.0,142849449.0,0.0,0.0,0.0,4.3089,0.0,1.567,68.8412195122,0.0448873898393,26.313,-0.125982198575,0.105974278287,73.687,72.3,77.1,58.7,96.3,98.7,89.6,1.0,1.0,0.9,2.10011310579e-05,0.0,-5.3741525,449.7396
1,0.0,0.0,0.0,143201676.0,0.0,0.0,0.0,0.0,0.0,1.691,70.072195122,0.16830159075,26.214,-0.0374847617675,0.241513510612,73.786,72.2,77.0,58.7,96.6,98.8,90.4,1.0,1.0,0.9,6.9831584932e-06,0.0,-4.65422333333,448.8615
1,0.0,0.0,0.0,143819666.0,0.0,0.0,0.0,0.0,0.0,1.75,70.7436585366,0.217700100552,26.076,-0.0618595430684,0.316498909536,73.924,72.2,77.0,58.7,96.9,98.9,91.2,1.0,1.0,0.9,6.95315201191e-06,0.0,-4.8991975,446.8008
9,0.0,0.0,0.0,10817350.0,0.0,0.0,0.0,0.0,0.0,4.143,62.7993658537,2.44162683912,74.106,1.13851174898,6.26768315662,25.894,59.1,58.9,59.2,74.3,86.4,70.1,2.2,1.1,2.6,0.000831996745968,0.0,20.0477416667,1093.10179
3,0.0,0.0,0.0,12956791.0,0.0,0.0,140.5,0.059,0.0,5.174,64.0144390244,2.93827154994,57.77,2.50127781765,3.53918226073,42.23,45.1,63.9,31.2,74.8,92.2,62.1,18.3,2.2,30.0,0.000231538812349,0.0,29.1628916667,921.32948
5,0.0,0.0,0.0,13357003.0,42.1,22.4,0.0,0.0,0.0,5.173,64.6953658537,3.04207643568,57.503,2.57882397408,3.67234278949,42.497,45.6,64.2,31.7,75.6,92.3,63.2,17.3,1.9,28.7,0.000374335470315,0.0,28.6550833333,674.78656
1,0.0,0.0,0.0,13780108.0,0.0,0.0,0.0,0.0,0.0,5.161,65.3188780488,3.11852864041,57.219,2.62342341999,3.78458027504,42.781,46.1,64.5,32.2,76.3,92.5,64.2,16.4,1.6,27.4,7.25683717428e-05,0.0,28.52915,823.62447
23124,299.0,1.29,1.29302888774,6043157.0,0.0,0.0,0.0,0.0,0.0,4.874,49.749097561,2.24655147432,61.115,1.71129200664,3.09364411544,38.885,12.8,22.7,6.6,59.5,83.1,44.5,23.2,7.6,33.2,3.82647679019,4.94774502797,26.23645,2413.77813
377,32.0,8.49,8.48806366048,6178859.0,57.6,85.1,0.0,0.0,0.0,4.746,50.3631219512,2.22070690769,60.774,1.66119698404,3.09380232655,39.226,13.0,22.7,6.7,60.6,83.7,45.6,23.4,7.9,33.4,0.061014501221,0.517894970576,26.3966833333,2455.40602
2,0.0,0.0,0.0,5183688.0,0.0,0.0,0.0,1.748,0.0,1.2,81.743902439,2.08490245606,0.0,0.0,2.08490245606,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.000385825690126,0.0,27.5515,2891.9099
2,0.0,0.0,0.0,5312437.0,0.0,0.0,0.0,1.835,0.0,1.29,81.9951219512,2.45339033031,0.0,0.0,2.45339033031,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.000376475052787,0.0,27.7074333333,2601.9992
2,0.0,0.0,0.0,5399162.0,0.0,0.0,0.0,1.95,0.0,1.19,82.2463414634,1.61930809859,0.0,0.0,1.61930809859,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.000370427855286,0.0,27.9048916667,2990.745
2,0.0,0.0,0.0,5469724.0,0.0,0.0,0.0,0.0,0.0,1.25,82.4951219512,1.29844017799,0.0,0.0,1.29844017799,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.000365649162554,0.0,27.904325,2068.49418
3510,103.0,2.93,2.93447293447,9581714.0,0.0,0.0,38.3,0.035,0.0,6.868,54.0236585366,2.37502530935,62.741,1.68249848766,3.55212980542,37.259,23.3,52.0,6.3,31.4,69.6,8.8,52.9,2.7,82.7,0.366322768557,1.07496424961,27.1741583333,256.67765
77636,1130.0,1.46,1.45551033026,9806670.0,0.0,0.0,0.0,0.0,0.0,6.768,54.3569512195,2.32062760254,62.298,1.61204419344,3.50259172739,37.702,23.5,52.0,6.3,31.7,69.6,8.8,52.5,2.7,82.7,7.9166526456,11.5227697067,27.1998,304.2077
22576,200.0,0.89,0.885896527286,10033630.0,0.0,0.0,0.0,0.0,0.0,6.666,54.6902439024,2.2879684346,61.847,1.56139767436,3.47708958531,38.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25003313856,1.99329654372,27.05105,269.94643
6864,140.0,2.04,2.03962703963,10268157.0,0.0,0.0,0.0,0.0,0.0,6.565,55.0230243902,2.31051023581,61.388,1.56558742303,3.50638368588,38.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668474391266,1.36343844372,27.0681083333,331.74941
2820,0.0,0.0,0.0,10517569.0,0.0,0.0,0.0,0.0,0.0,6.463,55.354804878,2.39995438414,60.922,1.63794994561,3.59961223299,39.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268122795296,0.0,27.2299333333,276.48105
7536,84.0,1.1,1.11464968153,10787104.0,0.0,0.0,85.5,0.0,0.0,6.364,55.6855853659,2.53042496262,60.449,1.75099105812,3.73356017002,39.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698611972222,0.778707612349,27.5599583333,312.20021
1,0.0,0.0,0.0,53311955.6101,0.0,0.0,0.0,0.776,0.0,2.387,56.7365853659,1.52233552926,36.212,0.107450523602,2.33455463818,63.788,65.3,69.1,58.5,92.4,99.5,80.0,4.4,1.5,9.6,1.87575186195e-05,0.0,18.351425,420.63184
2,0.0,0.0,0.0,46443994.0,0.0,0.0,0.0,0.0,0.0,1.32,83.3804878049,-0.0793931690318,20.421,-1.17033001843,0.202484828725,79.579,99.9,99.8,100.0,100.0,100.0,100.0,0.0,0.0,0.0,4.30626186025e-05,0.0,14.5508716667,470.6301
1,0.0,0.0,0.0,9449213.0,0.0,0.0,0.0,3.926,0.0,1.9,81.8024390244,0.755150133665,14.79,-0.280671251052,0.93603680073,85.21,99.3,99.2,99.7,100.0,100.0,100.0,0.0,0.0,0.0,0.000105828919297,0.0,3.38581,699.135
1,0.0,0.0,0.0,9799186.0,0.0,0.0,0.0,0.0,0.0,1.88,82.5512195122,1.05745468552,14.185,0.00561160768391,1.23239226904,85.815,99.3,99.3,99.6,100.0,100.0,100.0,0.0,0.0,0.0,0.000102049292666,0.0,3.34058583333,719.9293
2,0.0,0.0,0.0,8281430.0,0.0,0.0,0.0,0.0,0.0,1.54,83.1975609756,1.12667318063,26.088,0.866336356311,1.21872377917,73.912,99.9,99.9,99.8,100.0,100.0,100.0,0.0,0.0,0.0,0.000241504184664,0.0,7.61355333333,1206.3793
1974,15.0,0.76,0.759878419453,66692024.0,0.0,0.0,6.3,0.393,0.0,1.547,73.6943658537,0.215891349901,55.92,-2.14514327541,3.29362490418,44.08,93.3,89.9,96.1,96.4,97.4,95.6,0.0,0.0,0.0,0.0295987418226,0.0224914451539,27.1804833333,1542.573
279,4.0,1.43,1.43369175627,66902958.0,0.0,0.0,0.0,0.0,0.0,1.542,73.8923902439,0.315781584195,54.606,-2.06205267848,3.25316028993,45.394,93.3,89.9,96.1,96.8,97.4,96.2,0.0,0.0,0.0,0.00417021920017,0.00597880888914,26.066775,1859.2491
29,0.0,0.0,0.0,67164130.0,52.7,57.8,0.0,0.0,0.0,1.534,74.071902439,0.389614385271,53.318,-1.99736263692,3.18748441348,46.682,93.2,89.9,96.1,97.1,97.5,96.8,0.0,0.0,0.0,0.000431778093456,0.0,27.0681166667,1418.5452
8,0.0,0.0,0.0,67451422.0,0.0,0.0,0.0,0.0,0.0,1.524,74.2469268293,0.426833945864,52.057,-1.96663712292,3.09224909272,47.943,93.1,89.9,96.1,97.5,97.6,97.4,0.0,0.0,0.0,0.000118603874652,0.0,26.731075,1600.9319
12,0.0,0.0,0.0,67725979.0,0.0,0.0,0.0,0.0,0.0,1.512,74.4220243902,0.406217867061,50.826,-1.98690683601,2.94144122441,49.174,93.0,89.9,96.1,97.8,97.6,98.0,0.0,0.0,0.0,0.000177184592636,0.0,26.788625,1399.28724
125,1.0,0.8,0.8,67959359.0,0.0,0.0,2.7,0.0,0.0,1.497,74.601195122,0.344002135509,49.626,-2.04531356172,2.75501737055,50.374,93.0,89.9,96.1,97.8,97.6,98.0,0.0,0.0,0.0,0.00183933459408,0.00147146767526,27.22525,1339.0721
72,3.0,4.17,4.16666666667,6390851.0,23.6,11.3,458.0,0.053,0.0,4.868,57.2815609756,2.71359547855,62.467,1.95607231542,3.98722174228,37.533,11.5,24.4,3.7,59.8,89.0,42.3,53.7,19.4,74.3,0.0112661052495,0.0469421052063,27.7933833333,1337.73797
4,0.0,0.0,0.0,6566179.0,0.0,0.0,0.0,0.0,0.0,4.798,57.9307804878,2.70646439977,61.99,1.9399192941,3.96935701991,38.01,11.5,24.5,3.6,60.5,89.4,42.7,53.3,19.1,74.3,0.000609182296127,0.0,27.4619916667,1155.78142
61,1.0,1.64,1.6393442623,6745581.0,0.0,0.0,0.0,0.0,0.0,4.727,58.5538536585,2.69555434712,61.507,1.91336593351,3.958233159,38.493,11.5,24.5,3.4,61.1,89.9,43.1,52.9,18.8,74.2,0.00904295715966,0.0148245199339,27.3225333333,1175.89241
166,4.0,2.41,2.40963855422,6928719.0,0.0,0.0,0.0,0.0,0.0,4.655,59.1323658537,2.67873238004,61.021,1.88543720498,3.93340068304,38.979,11.6,24.6,3.2,61.8,90.4,43.5,52.5,18.5,74.2,0.0239582526005,0.0577307291579,27.4298416667,1046.7367
262,11.0,4.2,4.19847328244,7115163.0,33.4,18.5,0.0,0.0,0.0,4.584,59.655804878,2.65531929955,60.531,1.84905933671,3.90459597748,39.469,11.6,24.6,3.1,62.4,90.9,43.8,52.1,18.3,74.2,0.0368227685016,0.154599409739,27.731375,1214.40253
35,1.0,2.9,2.85714285714,7304578.0,0.0,0.0,345.1,0.0,0.0,4.514,60.1207560976,2.62731342565,60.036,1.80618571359,3.87366706086,39.964,11.6,24.7,2.9,63.1,91.4,44.2,51.7,18.0,74.2,0.00479151567688,0.0136900447911,27.778175,998.2422
2341,78.0,3.33,3.33190944041,33149417.0,0.0,0.0,429.1,0.117,0.0,6.154,55.8366585366,3.31937677095,85.508,2.96564725832,5.43237063683,14.492,18.0,28.5,16.3,72.5,92.6,69.1,9.2,2.2,10.4,0.070619643175,0.235298255773,24.2372,1427.2754
6326,135.0,2.13,2.13404995258,35400620.0,0.0,0.0,0.0,0.0,0.0,5.964,57.100195122,3.27408587776,84.885,2.90368278094,5.38012841441,15.115,18.5,28.5,16.8,75.8,94.1,72.5,8.2,2.2,9.3,0.178697435243,0.381349253205,23.43125,1411.9989
748,27.0,3.61,3.60962566845,36573387.0,0.0,0.0,0.0,0.0,0.0,5.869,57.7676829268,3.25915106611,84.563,2.87909316043,5.36710980622,15.437,18.8,28.5,17.0,77.4,94.8,74.2,7.7,2.2,8.7,0.0204520297778,0.0738241716579,23.4988583333,1461.3376
309,9.0,2.9,2.91262135922,37782971.0,0.0,0.0,0.0,0.0,0.0,5.775,58.4664146341,3.25376537015,84.234,2.86394897955,5.36260721757,15.766,19.0,28.5,17.3,78.9,95.5,75.8,7.2,2.2,8.1,0.00817828751476,0.0238202548974,23.6246416667,1199.3191
1461,33.0,2.3,2.25872689938,39032383.0,0.0,0.0,218.3,0.0,0.0,5.682,59.1790731707,3.25331364537,83.899,2.85481837536,5.35588326686,16.101,19.1,28.5,17.3,79.0,95.5,75.8,7.2,2.2,8.1,0.037430458704,0.084545183931,23.3983583333,1286.472
33,0.0,0.0,0.0,45706100.0,0.0,0.0,0.0,3.517,0.0,1.459,70.8092682927,-0.359480080664,31.124,-0.968082643148,-0.0832422059863,68.876,95.7,97.3,92.0,96.6,96.7,96.5,0.0,0.0,0.0,0.000722004283892,0.0,9.12647333333,458.95285
8,0.0,0.0,0.0,62766365.0,0.0,0.0,0.0,2.743,0.0,1.92,80.4024390244,0.783888646647,18.698,-0.65506379431,1.11777108531,81.302,99.2,99.1,99.6,100.0,100.0,100.0,0.0,0.0,0.0,0.000127456799514,0.0,8.1027,1055.5286
32,0.0,0.0,0.0,63258918.0,0.0,0.0,0.0,2.765,0.0,1.91,80.9512195122,0.781677289299,18.43,-0.661999246478,1.1107697129,81.57,99.2,99.1,99.6,100.0,100.0,100.0,0.0,0.0,0.0,0.000505857529843,0.0,9.92496583333,1231.6742
17,0.0,0.0,0.0,63700300.0,0.0,0.0,0.0,2.79,0.0,1.92,80.9048780488,0.695315842711,18.166,-0.747497660039,1.01844338368,81.834,99.2,99.1,99.6,100.0,100.0,100.0,0.0,0.0,0.0,0.000266874724295,0.0,8.8116975,1422.334
6,0.0,0.0,0.0,64128226.0,0.0,0.0,0.0,2.809,0.0,1.83,81.0048780488,0.669533807457,17.908,-0.760876851984,0.984308744614,82.092,99.2,99.1,99.6,100.0,100.0,100.0,0.0,0.0,0.0,9.35625445182e-05,0.0,8.98826083333,1189.9453
14,0.0,0.0,0.0,64613160.0,0.0,0.0,0.0,0.0,0.0,1.81,81.3048780488,0.753349499399,17.655,-0.669507596508,1.06106767029,82.345,99.2,99.1,99.6,100.0,100.0,100.0,0.0,0.0,0.0,0.000216674126447,0.0,9.9324,1378.228
15,0.0,0.0,0.0,65128861.0,0.0,0.0,0.0,0.0,0.0,1.81,81.6048780488,0.794967909295,17.408,-0.613945556264,1.0944759107,82.592,99.2,99.1,99.6,100.0,100.0,100.0,0.0,0.0,0.0,0.000230312641273,0.0,9.13581916667,1347.0792
4469,59.0,1.32,1.32020586261,45648525.0,50.4,44.0,175.6,0.008,0.0,5.427,61.6256097561,3.17463373606,71.886,2.24003034424,5.60485922947,28.114,13.1,26.3,7.9,55.2,80.1,45.5,11.7,2.0,15.5,0.097900205976,0.12924842588,23.4524916667,911.96883
942,11.0,1.17,1.16772823779,47122998.0,0.0,0.0,0.0,0.0,0.0,5.359,62.632097561,3.17898666506,71.202,2.22292328981,5.58281614946,28.798,13.6,27.3,8.0,55.3,79.5,45.5,11.8,2.0,15.8,0.0199902391609,0.0233431667484,23.0851,1069.89754
286,4.0,1.4,1.3986013986,48645709.0,0.0,0.0,0.0,0.031,0.0,5.287,63.520902439,3.18024411961,70.507,2.19935287249,5.56494484237,29.493,14.0,28.3,8.1,55.4,78.9,45.5,11.9,2.0,16.0,0.00587924414875,0.00822271908916,23.0836583333,802.42659
270,17.0,6.3,6.2962962963,50213457.0,0.0,0.0,0.0,0.0,0.0,5.215,64.2918292683,3.17194551998,69.804,2.16987891205,5.52759389387,30.196,14.5,29.3,8.1,55.4,78.4,45.5,12.0,2.0,16.3,0.00537704464363,0.0338554662747,23.0013,1010.14153
11563,144.0,1.2,1.24535155237,53470420.0,0.0,0.0,113.9,0.0,0.0,5.078,65.4874878049,3.13018510197,68.392,2.10174573067,5.39235445618,31.608,15.6,31.3,8.3,55.6,77.2,45.5,12.1,2.0,16.8,0.216250405364,0.26930777802,23.070925,1012.93845
15,0.0,0.0,0.0,309346863.0,0.0,0.0,0.0,2.41,0.0,1.931,78.5414634146,0.835991599085,19.228,-0.0236265175684,1.04171962965,80.772,99.9,100.0,99.9,99.1,99.4,97.6,0.0,0.0,0.0,4.84892584801e-05,0.0,7.5574925,667.7531
42,0.0,0.0,0.0,311718857.0,0.0,0.0,0.0,2.452,0.0,1.8945,78.6414634146,0.763850090827,19.06,-0.113715639029,0.971627084077,80.94,100.0,100.0,99.9,99.1,99.4,97.8,0.0,0.0,0.0,0.000134736795856,0.0,7.57674833333,677.9793
18,0.0,0.0,0.0,314102623.0,0.0,0.0,0.0,0.0,0.0,1.8805,78.7414634146,0.761807513699,18.892,-0.123526082838,0.96915332072,81.108,100.0,100.0,100.0,99.1,99.4,98.0,0.0,0.0,0.0,5.73061117035e-05,0.0,8.21714416667,635.089
14,0.0,0.0,0.0,316427395.0,0.0,0.0,0.0,0.0,0.0,1.8575,78.7414634146,0.737405823064,18.723,-0.161178978238,0.945553448623,81.277,100.0,100.0,100.0,99.2,99.4,98.2,0.0,0.0,0.0,4.42439568167e-05,0.0,7.3108175,710.1758
7,0.0,0.0,0.0,318907401.0,0.0,0.0,0.0,0.0,0.0,1.8625,78.7414634146,0.780696606482,18.553,-0.131424652845,0.989639409096,81.447,100.0,100.0,100.0,99.2,99.4,98.2,0.0,0.0,0.0,2.19499452758e-05,0.0,7.72520083333,689.3834
4,0.0,0.0,0.0,321418820.0,0.0,0.0,0.0,0.0,0.0,1.843,78.7414634146,0.78442262563,18.383,-0.136094306466,0.992929627259,81.617,100.0,100.0,100.0,99.2,99.4,98.2,0.0,0.0,0.0,1.24448219927e-05,0.0,8.45888083333,765.1925
49,0.0,0.0,0.0,29427631.0,0.0,0.0,0.0,0.0,0.0,2.444,73.7916585366,1.47849678295,11.19,1.11277429785,1.52467259653,88.81,93.5,96.7,67.7,92.8,94.8,77.0,6.1,3.1,29.9,0.0016651017542,0.0,25.8476333333,2118.7546
4,0.0,0.0,0.0,30276045.0,0.0,0.0,0.0,0.0,0.0,2.391,74.0744146341,1.40299994613,11.106,1.01658244196,1.45138224473,88.894,94.4,97.5,69.9,93.1,95.0,77.9,5.4,2.5,28.6,0.000132117652752,0.0,25.7703916667,1901.6959
606,0.0,0.0,0.0,86932500.0,0.0,0.0,0.7,1.11,0.0,1.946,74.9903658537,1.04940037653,69.608,0.142709918835,3.15753815736,30.392,69.7,88.5,61.6,91.3,97.3,88.6,4.6,0.0,6.6,0.00697092571823,0.0,24.9954666667,1624.0319
3,0.0,0.0,0.0,87860300.0,56.7,46.5,0.0,1.159,0.0,1.953,75.156804878,1.0616097616,68.971,0.142272217425,3.13589300707,31.029,71.4,89.6,63.2,92.6,97.6,90.3,3.3,0.0,4.8,3.41451144601e-05,0.0,23.88865,2035.0812
300,4.0,1.33,1.33333333333,23591972.0,0.0,0.0,41.9,0.197,0.001,4.703,62.7687317073,2.74044256808,68.268,1.91332266573,4.5434385002,31.732,52.7,92.5,34.1,54.6,72.0,46.5,22.3,2.5,31.5,0.0127161900667,0.0169549200889,24.2403833333,163.33099
31789,134.0,0.42,0.421529459876,24234940.0,0.0,0.0,0.0,0.0,0.0,4.556,63.0535365854,2.68889088668,67.698,1.85044577533,4.46923210824,32.302,53.0,92.5,34.1,54.7,72.0,46.5,22.1,2.5,31.5,1.31170120495,0.552920700443,23.8634,176.73122
6794,62.0,0.91,0.912569914631,13917439.0,0.0,0.0,155.9,0.066,0.0,5.687,56.3838536585,2.98717341949,61.275,2.29435443918,4.09333045249,38.725,42.8,56.3,34.3,61.4,86.2,45.8,16.6,1.5,26.0,0.488164525097,0.445484258993,22.6879833333,1030.69692
330,7.0,2.12,2.12121212121,14343526.0,0.0,0.0,0.0,0.172,0.0,5.599,57.422195122,3.01560324863,60.847,2.31465597025,4.11477881598,39.153,43.0,56.2,34.6,62.2,86.1,46.9,16.0,1.5,25.3,0.0230068952362,0.0488025050465,21.981275,972.57349
198,2.0,1.01,1.0101010101,14786581.0,0.0,0.0,0.0,0.173,0.0,5.511,58.3633170732,3.04213897085,60.413,2.32631969126,4.14451068343,39.587,43.2,56.0,34.9,63.0,85.9,48.0,15.4,1.4,24.5,0.0133905194176,0.0135257771895,22.0594083333,1107.30659
951,21.0,2.21,2.20820189274,13973897.0,0.0,0.0,129.6,0.068,0.0,4.048,49.5746585366,1.82638019755,66.804,2.09918499421,1.27963038125,33.196,37.7,49.8,31.7,77.9,97.5,68.1,28.1,1.4,41.4,0.0680554608353,0.150280197428,22.1804083333,681.57174
1220,2.0,0.16,0.16393442623,14255592.0,45.7,20.9,0.0,0.083,0.0,4.039,51.6003658537,1.99581615187,66.985,2.26639009858,1.44908096845,33.015,37.5,49.7,31.5,77.7,97.4,67.9,28.0,1.5,41.2,0.0855804515169,0.0140295822159,21.6861,714.56697
23,1.0,4.35,4.34782608696,14565482.0,0.0,0.0,0.0,0.0,0.0,4.016,53.6430731707,2.15052321048,67.166,2.42037538152,1.60076530833,32.834,37.3,49.6,31.3,77.5,97.3,67.8,27.9,1.5,40.9,0.00157907579028,0.00686554691427,21.9012916667,602.3673
60,0.0,0.0,0.0,15602751.0,51.0,40.5,114.2,0.0,0.0,3.856,59.1610731707,2.31395820327,67.624,2.49896844255,1.928626539,32.376,36.8,49.3,30.8,76.9,97.0,67.3,27.6,1.5,40.1,0.0038454757113,0.0,22.2904083333,421.37958
