title,company,location,salary,description,city,state,coded_sal,"Arlington,  VA","Atlanta,  GA","Baltimore,  MD","Bellevue,  WA","Berkeley,  CA","Beverly Hills,  CA","Billerica,  MA","Boston,  MA","Boulder,  CO","Brisbane,  CA","Cambridge,  MA","Campbell,  CA","Charlottesville,  VA","Cherry Hill,  NJ","Chicago,  IL","Collegeville,  PA","Columbia,  MD","Coral Gables,  FL","Denver,  CO","Downers Grove,  IL","Durham,  NC","East Hanover,  NJ","Evanston,  IL","Houston,  TX","Iowa City,  IA","Jacksonville,  FL","Lacey,  WA","Laurel,  MD","Los Angeles,  CA","Manhattan,  NY","Marietta,  GA","Miami,  FL","Mountain View,  CA","New Jersey, NJ","New York,  NY","Newton,  MA","Norcross,  GA","Northridge,  CA","Oakland,  CA","Ohio, OH","Palo Alto,  CA","Pasadena,  CA","Philadelphia,  PA","Pleasanton,  CA","Quincy,  MA","Raleigh,  NC","Redwood City,  CA","Reston,  VA","Rockville,  MD","Rosemont,  IL","Roswell,  GA","Salt Lake City,  UT","San Diego,  CA","San Francisco Bay Area,  CA","San Francisco,  CA","San Jose,  CA","San Mateo,  CA","Santa Clara,  CA","Seattle,  WA","Silver Spring,  MD","Somerville,  MA","Sunnyvale,  CA","Torrance,  CA","Washington,  DC","Watertown,  MA","Wellesley,  MA","Wilmington,  DE"
"Scientific Director, Oncology/ RNA Diagnostics",TEC Group International,"Cambridge,  MA",175000,Lead a team of research and assay development scientists to develop LDT/ IVD product offerings using cutting edge technology....,Cambridge, MA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Development Engineer,WDS Global Partners LLC,"Boston,  MA",145000,Strong knowledge of massive-scale data processing frameworks*. Ability to work in a multidisciplinary group of scientists*....,Boston, MA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-mail Marketing Rockstar - Manager,IntelyCare,"Quincy,  MA",70000,"Team player, comfortable working with design/UX, engineers, data scientists, and product managers. Superior analytical skills and ability to use data to...",Quincy, MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Analytics Manager | PhD or MS - Computer Science, AI, Machin...",TEEMA Solutions Group,"Newton,  MA",132500,"In this role you will work with Data Engineers, Data Architects, Software Engineers, Data Scientists, clients and other technical and cross-functional team...",Newton, MA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Junior Data Scientist (Python, Spark, SciKitLearn)",Workbridge Associates,"Chicago,  IL",100000,A digital marketing firm located in River North is looking for a Junior-Level Data Scientist to join their growing analytics team....,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Enodo Score,"Chicago,  IL",80000,"Must be knowledgeable about data modeling, data access, and data storage techniques. Data pipeline/process management, including the organization and...",Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Analyst/Senior Analyst, Advanced Analytics",Liberty Mutual,"Chicago,  IL",94100,"Preferred experience manipulating and analyzing data. Participate in discussions with key stakeholders, such as Underwriting, and GS Analytics modeling team...",Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Jobspring Partners,"Chicago,  IL",120000,Big Data (Spark and Scala) experience is a plus. This company is the next Groupon and for the last decade they’ve been rising through the ranks and now they...,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Scientist,Jobspring Partners,"Chicago,  IL",125000,Join one of America’s leaders in providing health benefits as a Lead Data Scientist. 5+ years of experience in Data Science....,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,Workbridge Associates,"Chicago,  IL",130000,Hiring for a Senior Data Scientist for a major healthcare corporation that is building out a new data analytics team in Chicago....,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principal Data Scientist,Jobspring Partners,"Chicago,  IL",140000,This company's Chicago office is seeking a Principal Data Scientist to lead a team and develop machine learning algorithms and other procedures to figure out...,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistical Analyst,The LaSalle Network,"Chicago,  IL",80000,Experience with data management and data integration. Looking to grow your career in data analysis and statistical modeling?...,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistical Analyst -- Health-7444,S.C. International,"Chicago,  IL",80000,Extremely successful consulting practice has an immediate need for a Statistical Analyst. Our client is an industry leader in consulting to the healthcare,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantitative Risk Analyst,Huxley Associates,"Chicago,  IL",100000,"Are you an expert in Mathematics and looking for your second job out of school? My client, a World Wide Leader in the Banking Industry is looking to hire a",Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Source Geniuses,Hirewell,"Chicago,  IL",120000,"Familiarity with political technology and data. As a Software Engineer, you will join our Chicago-based technology team, working collaboratively with other...",Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantitative Analyst,Huxley Banking & Financial Services,"Chicago,  IL",100000,The Role:  A Global Investment Bank is looking to hire a Quantitative Analyst to join our Middle Office team. This Chicago based position is for an,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Analyst-Clearing House,Huxley Banking & Financial Services,"Chicago,  IL",90000,"Research Analyst-Top Clearing House My client, a high end Clearing Firm is looking to hire a Research Analyst to join their team. The Research Analyst will",Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Scientist (Python, Spark, AWS)",Workbridge Associates,"Chicago,  IL",110000,A digital marketing firm located in River North is looking for a Data Scientist to join their growing analytics team....,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lead Data Scientist (Tableau, RShiny, D3)",Workbridge Associates,"Chicago,  IL",130000,Hiring for a Senior-Lead Data Scientist for a major healthcare corporation that is building out a new data analytics team in Chicago....,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Scientist (Python, Spark, AWS)",Workbridge Associates,"Chicago,  IL",92500,A digital marketing firm located in River North is looking for a Data Scientist to join their growing analytics team....,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantitative Risk Analyst,Huxley Banking & Financial Services,"Chicago,  IL",90000,Do you love working on a variety of projects that involve complex modeling methods and exciting technology? A leader in the Financial Technology Space is,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer with Machine Learning,Jobspring Partners,"Chicago,  IL",125000,Strong data mining and extraction. We’re looking to bring on a Senior Data Engineer with strong Machine Learning experience to perform both the development and...,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manager-Quantitative Analyst,Huxley Banking & Financial Services,"Chicago,  IL",120000,Work with technology teams to streamline processes and enhance data integrity. A leader in the Financial Technology Industry is looking to hire a Senior...,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Environmental Soil Scientist,Metropolitan Water Reclamation District of Greater...,"Chicago,  IL",95932,"Research design, statistics and data analysis methods; Under immediate professional supervision, supervises and participates in the work of technical and...",Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Statistical Analyst,Smith Hanley Associates,"Chicago,  IL",85000,"Experience in modeling, forecasting, segmentation and data mining. Tell a story with the data, improve CRM initiatives, and enhance campaigns to drive results....",Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,Jobspring Partners,"Chicago,  IL",135000,This SaaS company located in downtown Chicago partners up with sports teams and brands to evaluate the value of sponsors. They do this by recommending how it,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full Stack Developer,Workbridge Associates,"Chicago,  IL",80000,Interest in Data Science is a huge plus. As a developer here you’ll get a chance to work in a beautiful co-op space with some of Chicago’s most intelligent data...,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Postdoctoral Fellow in Stem Cell Biology and Pharmacogenomic...,Northwestern University,"Chicago,  IL",47484,This position is highly suitable for those interested in pursuing a career as an independent academic scientist....,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principal Machine Learning Engineer,Jobspring Partners,"Chicago,  IL",160000,We are looking to bring on a Principal Data Scientist to join our growing data engineering team in the Loop....,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Huxley Associates,"Chicago,  IL",100000,The Data Scientist will gain exposure to the front office and technology teams. A leading Global Bank is looking to hire a Data Scientist to join their team in...,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Predictive Modeling, Director",Analytic Recruiting,"Chicago,  IL",125000,"Crafting the methodology, to data modeling using tools like SAS, R, SPSS, Python, and ultimately delivering final insightful recommendations....",Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Machine Learning Developer,All-In Analytics,"Downers Grove,  IL",75000,Experience with data extraction and analysis. Analyzes large amounts of data from our infrastructure systems....,Downers Grove, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist (Machine Learning),Workbridge Associates,"Chicago,  IL",130000,A fast growing data analytics consulting shop is looking expand the development team by adding a Data Scientist in their Chicago office....,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistical Analyst,Smith Hanley Associates,"Rosemont,  IL",75000,"Implement statistical programming, data integrity, and more to influence business solutions. Smith Hanley Associates is the premier recruiting agency serving...",Rosemont, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Hirewell,"Evanston,  IL",150000,"Data skills, whether relating to data size, speed requirements, complexity, inconsistency, etc. Web services & data transport mechanisms....",Evanston, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Scientist (Data Visualization),Workbridge Associates,"Chicago,  IL",122500,A major healthcare corporation located right in the Loop is building out a brand new data analytics team and looking for a Lead Data Scientist to help lead out...,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Statistical Modeler,Smith Hanley Associates,"Chicago,  IL",85000,-Ability to manipulate complex data sets and communicate insights and recommendations. -Produce segmentations to understand consumer preferences as well as...,Chicago, IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist -Fitness/Wellness Firm,Hirewell,"Chicago,  IL",120000,Bring structure to large quantities of data - turn unstructured data into structured data. Data Extraction Tools:....,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Scientist (NLP),Workbridge Associates,"Chicago,  IL",135000,Hiring for a Lead Data Scientist with a strong Natural Language Processing background for a major healthcare corporation that is building out a new data...,Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist - Predictive Modeler - P&C/Health/Life-7644,S.C. International,"Chicago,  IL",130000,"Seeking a self-starter with 3+ years of professional experience in statistical modeling, data science, machine learning, data or text mining, and data...",Chicago, IL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corporate Engagement Research Analyst,UC San Diego,"San Diego,  CA",56000,"Substantial experience developing and maintaining database systems using appropriate software applications in order to conduct data analytics, e.g, perform...",San Diego, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Statistician (first in-house hire),Real Staffing,"San Diego,  CA",150000,"You must be an expert in statistical principles and able to design and review data collection strategies and instruments (such as CRFs), database design, edit...",San Diego, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staff Product Manager, Compliance Testing - Consumer Electro...",TriStaff Group,"San Diego,  CA",145000,"Principal Technical Product Manager , DRM, digital rights management, streaming video, media, game consoles, gaming, blueray, , open source, User Interface, ,...",San Diego, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEDICAL TECHNOLOGIST, DATA SYSTEMS",Los Angeles County Department of Human Resources,"Los Angeles,  CA",88765,"Clinical Laboratory Scientist, Limited Clinical Laboratory Scientist, Clinical Microbiologist Scientist License, or Public Health Microbiologist Certificate...",Los Angeles, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantitative Analyst,Montgomery Assets,"Los Angeles,  CA",97000,"Quantitative Analyst * Primary Location:  United States,Los Angeles,California * Education:  Master's Degree * Job Function:  Analysis, Research *",Los Angeles, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Scientist,HERO.jobs,"Los Angeles,  CA",160000,"They need a Lead or Principal level Data Scientist who is an expert with Machine Learning to work with a talented team based near Downtown Los Angeles, CA....",Los Angeles, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist (Consumer Loans),Lendmart,"Los Angeles,  CA",55000,"Performing data extraction, transformation and loading from multiple data sources. Lendmart is growing and we’re looking for a Data Scientist with industry...",Los Angeles, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jr. Data Scientist,FullDeck,"Los Angeles,  CA",50000,"Data Scientist for our client, a fast-growing tech company with high profile entertainment clients! This person will work autonomously in a very collaborative...",Los Angeles, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,Elevano,"Los Angeles,  CA",160000,Our Client is looking for a very strong Senior Data Scientist. Our Client is a very well funded FinTech company leaning heavily on machine learning algorithms...,Los Angeles, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Investigations & Research Analyst,Gavin de Becker & Associates,"Beverly Hills,  CA",42500,"Mission & Service Los Angeles, CA Gavin de Becker & Associates is a dynamic security firm innovating threat assessment and public figure protection.",Beverly Hills, CA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scientist,Liberos LLC,"Los Angeles,  CA",50000,"Screen/Store/Transmit psychophysiological data. Nicole Prause in Hollywood and Venice, California collecting, analyzing, and writing complex physiological data...",Los Angeles, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Entry & Analysis Specialist,FullDeck,"Los Angeles,  CA",37500,We have an immediate need for a Data Entry Specialist to support our tech client’s Data Science team. This person will work autonomously in a very collaborative...,Los Angeles, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr. Data Scientist Needed for Top LA Start-Up, Huge Opportun...",ConSol Partners,"Los Angeles,  CA",160000,"Leading content discovery platform seeking Senior Data Scientist to join evolving, entrepreneurial Big Data team with their rapidly growing organization....",Los Angeles, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUPERVISING CLINICAL LABORATORY SCIENTIST II,Los Angeles County Department of Human Resources,"Los Angeles,  CA",92328,Option I - Two (2) years of experience as a Clinical Laboratory Scientist II**. **Supervising Clinical Laboratory Scientist I in the County of Los Angeles is...,Los Angeles, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Scientist,Arete Associates,"Northridge,  CA",104500,"Assess algorithm performance on real-world data. Sensor applications including EO/IR and radar, data analysis, signal processing, machine learning, algorithm...",Northridge, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Market Research Analyst, Automotive Electronics",Parallel Partners,"Torrance,  CA",67500,"Devise and evaluate methods and procedures for collecting data (surveys, opinion polls, or questionnaires), or arrange to obtain existing data....",Torrance, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Computational Scientist,Arete Associates,"Northridge,  CA",84500,"Assess algorithm performance on real-world data. Sensor applications including EO/IR and radar, data analysis, signal processing, machine learning, algorithm...",Northridge, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
